prompt,gt_answer,pred_answer
"<s>[INST]Sequence: cat fork cat fork fork cat cup. How many ""fork"" are in the sequence? Answer in a single number. [/INST]",3,2
"<s>[INST]Sequence: cat card card coin knife cat coin. How many ""knife"" are in the sequence? Answer in a single number. [/INST]",1,0
"<s>[INST]Sequence: coin ball coin coin ball cup cup. How many ""cup"" are in the sequence? Answer in a single number. [/INST]",2,1
"<s>[INST]Sequence: fork cup fork cup cup cup chair. How many ""cup"" are in the sequence? Answer in a single number. [/INST]",4,3
"<s>[INST]Sequence: boat tree boat boat key boat boat. How many ""boat"" are in the sequence? Answer in a single number. [/INST]",5,4
"<s>[INST]Sequence: bag flower boy boy dog dog bag. How many ""flower"" are in the sequence? Answer in a single number. [/INST]",1,0
"<s>[INST]Sequence: ball ball cup ball fork cup cup. How many ""fork"" are in the sequence? Answer in a single number. [/INST]",1,0
"<s>[INST]Sequence: dog people fork dog dog people people. How many ""people"" are in the sequence? Answer in a single number. [/INST]",3,3
"<s>[INST]Sequence: car car car chair car chair chair. How many ""car"" are in the sequence? Answer in a single number. [/INST]",4,3
"<s>[INST]Sequence: people people people people people people cup. How many ""people"" are in the sequence? Answer in a single number. [/INST]",6,6
"<s>[INST]Sequence: orange orange orange horse orange orange horse. How many ""orange"" are in the sequence? Answer in a single number. [/INST]",5,3
"<s>[INST]Sequence: bag bag bag bag bag tree flower. How many ""bag"" are in the sequence? Answer in a single number. [/INST]",5,5
"<s>[INST]Sequence: fork boy fork fork fork fork book. How many ""book"" are in the sequence? Answer in a single number. [/INST]",1,0
"<s>[INST]Sequence: knife chair car chair car knife knife. How many ""knife"" are in the sequence? Answer in a single number. [/INST]",3,2
"<s>[INST]Sequence: cat ball ball cat ball cat ball. How many ""ball"" are in the sequence? Answer in a single number. [/INST]",4,3
"<s>[INST]Sequence: dog dog ball girl ball dog girl. How many ""ball"" are in the sequence? Answer in a single number. [/INST]",2,1
"<s>[INST]Sequence: bird chair bird chair bird chair bird. How many ""bird"" are in the sequence? Answer in a single number. [/INST]",4,4
"<s>[INST]Sequence: orange orange horse orange orange horse orange. How many ""orange"" are in the sequence? Answer in a single number. [/INST]",5,4
"<s>[INST]Sequence: cup boat cup boat cup boat boat. How many ""cup"" are in the sequence? Answer in a single number. [/INST]",3,2
"<s>[INST]Sequence: ball orange apple apple book orange book. How many ""ball"" are in the sequence? Answer in a single number. [/INST]",1,0
"<s>[INST]Sequence: key key key key key key key. How many ""key"" are in the sequence? Answer in a single number. [/INST]",7,7
"<s>[INST]Sequence: car hat car horse car car car. How many ""hat"" are in the sequence? Answer in a single number. [/INST]",1,0
"<s>[INST]Sequence: knife orange orange orange orange orange orange. How many ""knife"" are in the sequence? Answer in a single number. [/INST]",1,0
"<s>[INST]Sequence: car car car apple apple apple car. How many ""apple"" are in the sequence? Answer in a single number. [/INST]",3,3
"<s>[INST]Sequence: key apple key key key key key. How many ""apple"" are in the sequence? Answer in a single number. [/INST]",1,1
"<s>[INST]Sequence: boat horse boat boat boat boat boat. How many ""boat"" are in the sequence? Answer in a single number. [/INST]",6,4
"<s>[INST]Sequence: orange orange orange orange orange ball orange. How many ""orange"" are in the sequence? Answer in a single number. [/INST]",6,5
"<s>[INST]Sequence: dog dog dog dog tree dog dog. How many ""dog"" are in the sequence? Answer in a single number. [/INST]",6,6
"<s>[INST]Sequence: chair chair chair book chair book chair. How many ""chair"" are in the sequence? Answer in a single number. [/INST]",5,4
"<s>[INST]Sequence: dog dog dog dog dog flower dog. How many ""dog"" are in the sequence? Answer in a single number. [/INST]",6,6
"<s>[INST]Sequence: boat orange boat boat orange orange boat. How many ""boat"" are in the sequence? Answer in a single number. [/INST]",4,3
"<s>[INST]Sequence: cup chair cup cup cup cup chair. How many ""cup"" are in the sequence? Answer in a single number. [/INST]",5,4
"<s>[INST]Sequence: boat boat boat coin boat boat boat. How many ""coin"" are in the sequence? Answer in a single number. [/INST]",1,1
"<s>[INST]Sequence: apple chair apple apple apple apple apple. How many ""apple"" are in the sequence? Answer in a single number. [/INST]",6,6
"<s>[INST]Sequence: ball ball bird bird ball ball bird. How many ""bird"" are in the sequence? Answer in a single number. [/INST]",3,2
"<s>[INST]Sequence: bird bird bird bird orange bird orange. How many ""bird"" are in the sequence? Answer in a single number. [/INST]",5,4
"<s>[INST]Sequence: boy bird bird boy hat boy boy. How many ""hat"" are in the sequence? Answer in a single number. [/INST]",1,0
"<s>[INST]Sequence: people car apple car flower flower apple. How many ""car"" are in the sequence? Answer in a single number. [/INST]",2,2
"<s>[INST]Sequence: orange orange orange girl orange orange hat. How many ""orange"" are in the sequence? Answer in a single number. [/INST]",5,3
"<s>[INST]Sequence: boy card orange orange coin boy boy. How many ""boy"" are in the sequence? Answer in a single number. [/INST]",3,3
"<s>[INST]Sequence: car car car car car bag car. How many ""car"" are in the sequence? Answer in a single number. [/INST]",6,6
"<s>[INST]Sequence: flower key flower flower key flower cat. How many ""key"" are in the sequence? Answer in a single number. [/INST]",2,2
"<s>[INST]Sequence: fork hat hat hat fork fork bird. How many ""bird"" are in the sequence? Answer in a single number. [/INST]",1,0
"<s>[INST]Sequence: key key key key key boat key. How many ""key"" are in the sequence? Answer in a single number. [/INST]",6,5
"<s>[INST]Sequence: bird bird bird bird bird people bird. How many ""bird"" are in the sequence? Answer in a single number. [/INST]",6,6
"<s>[INST]Sequence: orange orange orange fork orange orange orange. How many ""orange"" are in the sequence? Answer in a single number. [/INST]",6,4
"<s>[INST]Sequence: people people people people people people people. How many ""people"" are in the sequence? Answer in a single number. [/INST]",7,7
"<s>[INST]Sequence: people people tree apple people apple people. How many ""apple"" are in the sequence? Answer in a single number. [/INST]",2,2
"<s>[INST]Sequence: book book book hat hat cat book. How many ""cat"" are in the sequence? Answer in a single number. [/INST]",1,0
"<s>[INST]Sequence: orange orange chair orange orange orange chair. How many ""chair"" are in the sequence? Answer in a single number. [/INST]",2,1
"<s>[INST]Sequence: flower orange cup orange cup ball orange. How many ""flower"" are in the sequence? Answer in a single number. [/INST]",1,1
"<s>[INST]Sequence: orange orange orange orange fork orange boat. How many ""orange"" are in the sequence? Answer in a single number. [/INST]",5,4
"<s>[INST]Sequence: flower hat flower hat flower flower boat. How many ""flower"" are in the sequence? Answer in a single number. [/INST]",4,3
"<s>[INST]Sequence: cat bird bird apple cat apple cat. How many ""cat"" are in the sequence? Answer in a single number. [/INST]",3,3
"<s>[INST]Sequence: boat boat boy boat boy boat boat. How many ""boat"" are in the sequence? Answer in a single number. [/INST]",5,5
"<s>[INST]Sequence: horse hat people cat hat cat people. How many ""hat"" are in the sequence? Answer in a single number. [/INST]",2,2
"<s>[INST]Sequence: car people people people car people people. How many ""car"" are in the sequence? Answer in a single number. [/INST]",2,1
"<s>[INST]Sequence: flower ball ball flower flower flower ball. How many ""ball"" are in the sequence? Answer in a single number. [/INST]",3,2
"<s>[INST]Sequence: boat bird people boat bird boat boat. How many ""people"" are in the sequence? Answer in a single number. [/INST]",1,0
"<s>[INST]Sequence: tree tree coin coin coin coin coin. How many ""tree"" are in the sequence? Answer in a single number. [/INST]",2,2
"<s>[INST]Sequence: dog boy boy boy boy boy boy. How many ""boy"" are in the sequence? Answer in a single number. [/INST]",6,6
"<s>[INST]Sequence: chair cat chair chair chair cat chair. How many ""cat"" are in the sequence? Answer in a single number. [/INST]",2,1
"<s>[INST]Sequence: cup girl horse girl girl horse horse. How many ""girl"" are in the sequence? Answer in a single number. [/INST]",3,3
"<s>[INST]Sequence: coin tree tree tree coin tree tree. How many ""coin"" are in the sequence? Answer in a single number. [/INST]",2,1
"<s>[INST]Sequence: people cup cup people cup people people. How many ""people"" are in the sequence? Answer in a single number. [/INST]",4,4
"<s>[INST]Sequence: girl dog flower flower dog dog dog. How many ""dog"" are in the sequence? Answer in a single number. [/INST]",4,3
"<s>[INST]Sequence: bag fork bird dog bag dog fork. How many ""bag"" are in the sequence? Answer in a single number. [/INST]",2,1
"<s>[INST]Sequence: car car chair bird chair bird car. How many ""car"" are in the sequence? Answer in a single number. [/INST]",3,3
"<s>[INST]Sequence: girl girl girl girl girl girl girl. How many ""girl"" are in the sequence? Answer in a single number. [/INST]",7,7
"<s>[INST]Sequence: boy boy boy boy boy boy boy. How many ""boy"" are in the sequence? Answer in a single number. [/INST]",7,7
"<s>[INST]Sequence: orange orange orange orange cat orange orange. How many ""cat"" are in the sequence? Answer in a single number. [/INST]",1,1
"<s>[INST]Sequence: apple apple apple apple apple flower apple. How many ""apple"" are in the sequence? Answer in a single number. [/INST]",6,7
"<s>[INST]Sequence: boy cup cup fork boy fork cup. How many ""cup"" are in the sequence? Answer in a single number. [/INST]",3,3
"<s>[INST]Sequence: tree tree tree tree tree tree tree. How many ""tree"" are in the sequence? Answer in a single number. [/INST]",7,7
"<s>[INST]Sequence: hat tree hat hat tree hat tree. How many ""hat"" are in the sequence? Answer in a single number. [/INST]",4,3
"<s>[INST]Sequence: horse horse ball ball ball ball boat. How many ""ball"" are in the sequence? Answer in a single number. [/INST]",4,2
"<s>[INST]Sequence: ball ball knife ball bird knife ball. How many ""ball"" are in the sequence? Answer in a single number. [/INST]",4,2
"<s>[INST]Sequence: coin bag coin coin coin coin coin. How many ""coin"" are in the sequence? Answer in a single number. [/INST]",6,6
"<s>[INST]Sequence: key key hat key key hat key. How many ""hat"" are in the sequence? Answer in a single number. [/INST]",2,1
"<s>[INST]Sequence: card card card card dog flower flower. How many ""card"" are in the sequence? Answer in a single number. [/INST]",4,4
"<s>[INST]Sequence: horse horse girl girl horse horse horse. How many ""horse"" are in the sequence? Answer in a single number. [/INST]",5,4
"<s>[INST]Sequence: book book book car boy car book. How many ""boy"" are in the sequence? Answer in a single number. [/INST]",1,1
"<s>[INST]Sequence: boy boy fork boy boy fork fork. How many ""boy"" are in the sequence? Answer in a single number. [/INST]",4,2
"<s>[INST]Sequence: dog cup cup orange orange dog dog. How many ""dog"" are in the sequence? Answer in a single number. [/INST]",3,2
"<s>[INST]Sequence: coin coin boy fork boy fork fork. How many ""coin"" are in the sequence? Answer in a single number. [/INST]",2,2
"<s>[INST]Sequence: orange orange orange tree tree orange orange. How many ""orange"" are in the sequence? Answer in a single number. [/INST]",5,4
"<s>[INST]Sequence: book book book knife book book book. How many ""book"" are in the sequence? Answer in a single number. [/INST]",6,4
"<s>[INST]Sequence: dog dog boat dog dog dog dog. How many ""dog"" are in the sequence? Answer in a single number. [/INST]",6,5
"<s>[INST]Sequence: chair ball chair ball chair ball ball. How many ""ball"" are in the sequence? Answer in a single number. [/INST]",4,3
"<s>[INST]Sequence: flower key flower flower flower flower flower. How many ""flower"" are in the sequence? Answer in a single number. [/INST]",6,6
"<s>[INST]Sequence: key key flower key flower key key. How many ""flower"" are in the sequence? Answer in a single number. [/INST]",2,1
"<s>[INST]Sequence: key horse horse horse horse horse key. How many ""horse"" are in the sequence? Answer in a single number. [/INST]",5,4
"<s>[INST]Sequence: key knife knife key knife knife key. How many ""key"" are in the sequence? Answer in a single number. [/INST]",3,2
"<s>[INST]Sequence: apple tree bag tree hat apple bag. How many ""hat"" are in the sequence? Answer in a single number. [/INST]",1,0
